Word,Occurrences
machinery,21
y,1
entry,7
prevention,338
deterrents,1
construct,1
judgments,13
racketing,1
livestock,2
examinations,16
technicians,1
quarters,1
arrests,9
repealing,2
atomic,1
annuitant,1
retired,41
alternative,18
injuries,7
wage,8
retirement,87
defenders,1
disseminate,4
informal,6
workers,2
deputy,8
guaranteed,4
phencyclidine,12
exclusively,7
governmental,6
anticrime,2
parents,38
location,12
violations,41
administrative,71
remaining,1
associations,1
habeas,34
amended,73
emergency,52
couple,2
condemnation,4
nontestimonial,1
aggregation,1
judgement,6
matters,14
suffering,2
clemency,1
archeological,5
projects,11
formal,1
calendars,2
modifications,6
layoffs,2
imposed,22
d,18
submission,9
university,1
admitted,1
heart,2
collect,3
noncorporate,1
individuals,139
indication,2
disorder,1
sprinklers,1
taxexempt,3
fuel,37
methods,20
collectors,9
senate,5
freebase,4
creation,23
martial,1
trends,2
economic,29
accelerate,2
apply,12
inapplicable,3
modernize,2
indigent,1
investigating,3
describing,1
decision,2
transactions,3
exceeding,5
per,3
conditionally,3
pen,4
sick,5
defectives,6
eliminate,83
prosecuted,2
pushers,1
excluding,1
thirdclass,5
run,1
taxing,2
reach,11
processing,9
continuing,17
agreement,10
stem,1
restrictive,2
garnishment,6
concealed,1
hostages,4
relating,334
abroad,6
johnstown,5
faith,2
goods,9
consumption,1
proven,1
tracing,1
firing,1
reduced,3
range,3
regular,2
hatred,1
costeffective,1
youthful,1
disclosure,16
terrorists,5
nonafdc,2
into,66
within,75
appropriate,46
nondiscrimination,1
risk,5
bankruptcy,42
canal,5
statistics,3
computer,14
entitlement,4
placing,4
bargaining,2
submit,2
accountability,5
consultation,3
suit,7
forward,1
sections,14
manufacture,89
withholding,9
highrise,1
interagency,17
litigate,2
protectees,1
registered,7
vehicle,5
immigration,19
oversight,2
films,44
deductions,5
properly,7
butner,2
filed,5
line,49
junior,1
raising,10
directed,2
consist,2
circuits,9
vacancies,5
declarations,6
up,28
us,178
redress,34
dischargeable,2
approaches,1
autonomous,2
similar,7
called,19
insignia,1
widowers,3
ordered,5
choosing,1
defined,5
taser,1
unsafe,7
selfprotection,2
coordinator,1
single,5
cure,1
curb,2
organizational,1
prevail,6
denying,7
stripper,2
spousal,4
adjudicate,1
amounts,69
fixing,1
inequities,1
peace,2
reimbursed,1
preventing,7
application,23
conceptions,7
transport,6
income,225
department,157
assassinate,3
revision,2
explaining,4
elements,2
users,2
gross,121
kansas,2
problems,22
lucia,1
regulations,12
meaning,4
allowing,2
reinsurance,4
cooperate,3
meals,9
structure,14
land,9
e,11
vice,3
valuables,2
consumer,2
age,80
vehicles,15
wellbeing,1
departments,72
federally,5
attaining,2
presenting,1
administrators,2
menace,1
intentional,1
having,13
once,5
code,2238
minors,9
advisory,3
unemployment,3
issued,1
broaden,8
results,2
existing,98
alien,1
farms,1
pardoned,1
notify,3
ga,1
antiarson,17
multiperson,1
contributions,13
centers,18
issues,2
vietnamese,1
disposal,2
concerned,4
send,1
suits,47
excluded,1
maryland,4
include,71
meetings,3
resources,4
deficit,2
breathing,17
seized,8
presently,4
tribunal,4
developmentally,6
emoluments,1
heard,1
abduction,1
continued,5
categories,2
northwestern,2
recreation,2
selfincrimination,4
paternity,3
harbor,2
positions,24
informers,3
assignments,2
race,1
verdict,9
inspection,15
enforce,35
locate,3
smaller,1
ulster,2
antifraudulent,1
consolidated,1
licensed,46
expunging,2
recruitment,2
imply,1
traveling,7
reunion,1
decrees,2
initiate,3
foals,3
reclassification,4
reconciliation,2
power,19
apparatus,18
giving,2
surety,5
assisted,2
schedule,27
recoup,2
practices,21
access,34
paying,2
waiting,3
indian,2
manufactured,5
ammunition,54
exercise,18
body,9
completion,2
proliferation,1
degree,4
exchange,49
prescribe,4
jointly,2
following,3
objects,6
let,1
affidavits,1
separation,13
others,4
consideration,33
sine,1
fifteen,6
firstaid,2
engage,4
patents,1
dividing,6
survivor,1
receive,21
involved,8
dispensers,1
alaska,7
later,1
evading,1
resulting,7
placements,1
residents,3
depressant,4
honor,9
involves,2
composed,6
named,1
danger,22
forbid,4
juries,53
private,28
names,1
motor,11
prohibiting,18
precursor,2
standing,3
use,434
fee,38
usc,18
certificate,3
illegal,46
ministers,4
walshhealey,1
next,1
brinks,2
assuring,2
examination,4
expanding,11
afforded,2
length,5
panel,1
defendant,35
possession,61
parliament,73
achieve,4
statutes,16
opiates,15
missile,2
trail,2
carrying,64
actual,2
iii,32
appointed,40
women,8
customer,1
account,10
sanctions,2
this,7
clients,2
instrumentalities,9
anywhere,2
freedom,1
accrued,2
meet,9
lockwood,1
purports,3
rehabilitation,17
proof,2
control,688
boudin,1
fringe,2
patrol,6
detain,1
firefighting,112
process,12
tax,169
purposes,1253
high,18
effectively,31
sought,1
uncompensated,1
rape,81
counterfeit,11
cadena,2
educational,21
united,4
jails,4
six,10
hampshire,1
delay,7
located,4
responsibilities,6
perimeter,1
attachment,6
bilingual,22
instead,2
native,1
establishment,55
buildings,3
unserviceable,1
attend,3
incompetence,2
summonses,3
collection,26
perjury,3
abuse,160
ethnic,2
victimless,3
mineola,2
nonviolent,2
daycare,1
manpower,1
light,1
lines,3
element,17
acquitted,4
chief,15
allow,149
tenure,15
subsequently,4
furnish,8
produces,3
institutional,2
train,2
move,19
unjustified,1
produced,17
rendered,6
including,21
mchenry,2
workmens,1
industries,2
prisonmade,3
exclusion,18
accommodations,9
taggants,5
accredited,8
labor,23
permanent,23
choose,1
instruments,2
orange,1
hobby,2
criminal,483
defining,2
maines,1
pending,10
physicians,2
violating,1
greater,38
material,16
cutting,6
courtroom,1
fingerprint,3
impaired,4
seas,1
day,16
applicants,4
articles,38
february,1
reestablish,2
outofpocket,1
preclude,1
covering,2
adjournment,1
transmitted,1
unremarried,3
rebuttal,3
disregard,2
accompanied,1
cumulation,1
nationals,16
tracer,2
prevailing,50
commonwealth,1
dismissing,7
exacerbated,3
homeless,1
registration,18
administrator,13
related,202
aggravated,1
society,1
investigative,16
sands,4
relates,7
bay,2
sexual,103
special,116
out,60
greene,3
polygraph,11
armor,18
dismissal,4
unlawful,49
safeguarding,2
settlement,7
arkansas,3
exporting,1
postpone,2
calif,7
waters,3
common,5
delineate,1
zoological,2
recommendations,9
clarify,71
affective,1
york,40
x,4
regulatory,4
mares,6
delinquency,67
crierclerk,3
receipts,1
eradication,1
her,10
g,1
determining,9
paraphernalia,4
florida,25
youthrelated,1
keep,2
illicit,16
vehicular,1
qualification,8
qualifying,5
barriers,1
retain,2
retail,17
facilitate,33
stimulate,1
south,4
assignment,5
prospective,7
extraterritorial,1
hazards,2
possessing,6
seventeen,1
owned,11
strategic,1
date,17
improvements,15
hugo,1
owner,2
probation,15
quality,8
legislative,6
clearinghouse,10
management,27
publication,1
start,1
ordering,1
detailing,1
system,141
relations,12
realistically,2
priority,2
their,194
attack,5
intermediate,1
gainful,1
burial,1
final,3
antismuggling,1
interests,8
enforcement,571
mariana,3
academy,38
completed,4
acquire,18
stress,2
lists,1
environmental,5
hernia,2
suitability,1
july,41
institution,9
detection,27
photograph,1
hearings,5
split,1
limiting,2
compensation,134
malpractice,1
stricter,2
providing,83
distinguished,1
collecting,2
enforced,4
false,68
nonworking,2
partnership,4
teenagers,6
corrupt,2
thereto,6
enforces,2
have,119
close,1
need,36
north,11
demonstration,41
clearly,2
documents,39
agency,103
mills,2
parks,2
montgomery,2
infractions,2
intercircuit,5
which,208
detector,13
techniques,1
pharmacist,4
mileage,3
unless,5
combat,17
fidel,1
who,288
harmful,1
useful,1
montana,1
connected,3
representation,11
prisoner,6
threats,3
future,5
medal,9
payment,88
statute,19
discourage,4
placement,26
expert,4
consequences,19
justifying,2
request,26
disease,3
psychological,1
face,1
valuing,1
proceedings,160
leasehold,2
impression,1
selection,30
mercardo,1
exclusive,16
violation,25
supported,7
terminate,15
chapters,8
halting,3
bring,7
planning,21
nassau,5
agrees,3
principal,8
litigation,47
partners,4
based,26
knowledge,1
earned,6
controls,15
employer,8
entities,12
candidates,1
reorganizing,3
attained,15
employed,28
local,303
secretaries,2
inferior,2
photographs,44
sued,2
bonds,10
plaintiff,30
michigan,7
overall,2
impeachment,12
joint,7
fraud,24
legitimate,4
consecutive,20
burglary,7
penetrate,4
entity,4
handgun,41
dwellings,1
areas,30
stability,2
processes,2
committees,1
unauthorized,8
hiring,7
quarantine,2
married,18
taxes,47
teams,2
streamlined,2
taxed,6
uniformed,3
fixed,1
pertains,2
knowing,2
requirement,40
official,58
acquired,1
national,237
orphan,1
officials,73
merits,2
enhanced,12
operated,16
injunctive,9
hardship,10
wire,5
imposition,68
attempting,13
clearing,1
secrecy,1
colourado,4
written,6
identification,69
injustice,3
nominees,2
nuclear,3
pistol,34
sabotage,2
conditional,5
ability,8
opening,2
antifraud,1
agencies,153
interfere,1
onetime,5
efficiency,8
job,6
mandamus,1
squads,4
group,26
counterfeiting,11
tranquillity,1
nominations,2
restrictions,16
interpretations,1
revoked,3
limits,24
career,15
taking,7
budgeting,1
equal,25
drug,198
assure,27
deter,1
safely,3
rebuttable,8
grounds,17
comment,1
cj,2
adjusted,2
ch,1
railroad,11
budgetary,2
desecrating,1
habitual,5
penetrating,6
maximize,1
respect,282
beach,3
provinces,235
addition,36
discrimination,2
copies,2
rhode,1
hobbs,2
agreements,5
communitycentered,1
compensating,3
proposal,4
curtail,2
louisiana,13
naples,2
define,24
remedies,23
controlled,284
selfcontaining,1
selfcontained,16
releasing,3
al,2
bulk,5
sixtyfive,2
accident,2
expenditure,4
abortions,7
suspension,10
prescription,1
atlanta,11
overturn,2
present,3
volunteer,124
divisions,25
bipartisan,2
abandoned,1
intimidate,5
appearance,22
preempted,3
value,14
choices,1
middle,3
extradition,3
owns,1
deductible,1
vi,5
formulation,1
site,6
encouragement,6
vital,2
inspector,3
encompass,1
terrorist,2
headstart,2
concealing,3
administration,152
member,14
guns,7
parts,8
speaker,4
geographical,1
units,40
party,23
fill,1
frivolous,2
residing,8
injured,41
tighten,3
kidnapping,16
columbia,66
fireman,45
appearances,2
reporting,23
upon,97
effect,66
overcrowded,5
kidnaping,6
issuance,15
student,1
judgment,12
requests,2
expand,16
destruction,16
insure,9
appropriated,13
off,9
center,52
i,44
approve,3
weapon,7
well,4
fighting,1
procurement,2
trials,16
position,11
nonunanimous,1
arising,23
usual,2
restore,9
routinely,7
excise,48
less,9
designating,12
profiteering,1
executive,23
domestic,67
obtain,60
forests,1
sources,4
stored,3
dakota,6
protecting,12
skill,3
narcotics,41
coordination,33
supply,2
capabilities,10
arrest,18
add,27
adoption,188
developments,2
citizen,9
reenact,15
riverside,1
literacy,3
loan,1
enact,13
increased,37
provisions,326
government,146
checking,1
utah,1
judiciary,37
increases,3
five,5
epidemic,1
burden,2
supervise,3
immediately,1
loss,6
necessary,33
like,4
lost,16
delinquents,4
accelerating,1
taxpayers,18
payments,34
lufkin,4
become,6
works,1
page,1
therapeutic,1
amendment,16
because,18
actuarial,1
reclamation,1
searching,3
authority,72
growth,1
export,33
convey,1
recommendation,5
peter,1
employment,22
recognition,1
trust,6
promotion,2
avoid,15
separate,32
salaries,5
suspected,1
students,2
does,8
discretion,14
contact,1
kidnappers,5
limitations,24
conference,18
retirements,1
murderer,2
reaching,1
selecting,12
monetary,5
expansion,1
expire,1
prohibited,3
pharmacies,2
sheriffs,3
residences,9
marketable,3
misrepresentation,3
loans,4
hijack,1
counties,23
raise,4
about,1
firsttime,1
carried,7
extension,1
detaining,1
piperidine,1
certainty,2
recognized,6
angeles,3
dependency,1
carries,1
carrier,5
revise,63
registry,1
noncombatant,1
equally,2
own,9
childrens,2
downgrading,2
previously,6
warrants,4
possessions,4
commitment,6
repair,1
assess,1
guard,8
lung,3
lawful,6
capable,6
consecutively,7
terminated,7
mississippi,12
retroactive,3
additional,207
adolescent,3
transfer,62
housing,54
indictments,4
firefighter,11
secret,26
disapproval,2
awarded,20
overtime,3
threat,6
subchapter,6
terminates,1
grossopadilla,1
searches,9
receipt,44
transcribers,2
taxfree,3
funds,48
but,15
delivery,15
insured,5
construction,33
gain,8
courts,363
sprinkling,1
ordinances,7
eat,9
lorton,3
made,31
places,23
annuities,12
whether,23
dangerous,26
j,5
polices,1
record,18
carriage,1
limit,102
proximately,2
infants,2
distribution,57
bearing,2
supreme,77
intimidating,4
recognize,5
accounts,1
contribute,2
dissemination,29
contingent,3
periods,3
et,5
education,73
proceeds,15
gunrelated,6
functions,30
constituting,2
revocation,5
promulgation,4
corporation,49
percent,11
directors,1
illinois,12
kilograms,1
witness,12
branch,34
better,23
mass,1
underpayments,8
stimulant,4
adjustments,4
convicts,3
stat,7
marihuana,42
star,2
respects,1
treason,2
june,1
pertaining,8
jackson,1
repeal,61
survey,1
incurred,93
exposure,1
appoint,2
communitybased,4
auxiliary,3
resolution,12
lasted,5
rule,31
commencement,1
portion,25
pension,7
rural,6
architect,1
parole,72
indirectly,5
morristown,1
